cvegeo,cve_ent,cve_mun,cluster_id,n_observaciones,dias_con_firms,dias_con_conafor,dias_con_smn,firms_total,cluster_label,cluster_name,nivel_actividad_firms,nivel_confirmacion_conafor,nivel_cobertura_smn,color_sugerido,orden_visualizacion
17021,17,21,2,3430,68,1,3429,101.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17022,17,22,2,25,15,14,0,38.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17024,17,24,2,4351,463,9,4351,897.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17025,17,25,2,4378,262,7,4378,461.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17026,17,26,2,205,201,9,0,369.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17027,17,27,2,3,0,0,3,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17029,17,29,2,531,97,6,529,182.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17030,17,30,2,102,15,0,102,42.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17031,17,31,2,4682,184,4,4680,298.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17032,17,32,2,17,0,0,17,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17033,17,33,2,272,9,0,271,25.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17034,17,34,2,48,47,1,0,77.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17035,17,35,2,3413,160,7,3409,270.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
17036,17,36,2,3,0,0,3,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18001,18,1,2,1,0,0,1,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18002,18,2,2,27,2,0,27,2.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18003,18,3,2,985,117,6,982,634.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18004,18,4,2,35,1,0,35,1.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18005,18,5,2,8150,1641,52,8061,14708.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18006,18,6,2,27,0,0,27,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18007,18,7,2,99,91,13,0,190.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18008,18,8,2,2963,519,51,2937,1878.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18009,18,9,2,12,2,0,12,27.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18011,18,11,2,1871,148,1,1865,573.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18013,18,13,2,2306,403,27,2245,1646.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18014,18,14,2,531,83,6,523,144.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18016,18,16,2,10,0,0,10,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18017,18,17,2,13,0,0,13,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18019,18,19,2,965,229,19,959,2227.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
18020,18,20,2,5081,566,2,5069,1421.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19001,19,1,2,4,3,1,0,3.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19002,19,2,2,2224,61,0,2215,106.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19005,19,5,2,500,20,0,500,31.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19006,19,6,2,3455,730,0,3232,1274.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19007,19,7,2,3183,68,17,3183,264.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19008,19,8,2,54,0,0,54,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19009,19,9,2,609,431,0,609,2488.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19010,19,10,2,35,34,2,0,55.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19011,19,11,2,601,14,1,601,26.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19012,19,12,2,3154,74,0,3129,182.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19013,19,13,2,145,16,0,145,35.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19014,19,14,2,361,9,0,361,15.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19015,19,15,2,2891,72,0,2867,169.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19016,19,16,2,1650,41,0,1634,73.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19017,19,17,2,35,0,1,35,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19018,19,18,2,3476,254,17,3434,586.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19019,19,19,2,3,1,2,0,1.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19020,19,20,2,213,0,0,213,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19021,19,21,2,1738,60,0,1723,106.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19022,19,22,2,877,99,1,855,326.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19023,19,23,2,3404,62,0,3387,124.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19024,19,24,2,2863,55,30,2861,160.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19025,19,25,2,89,89,0,0,196.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19026,19,26,2,100,97,3,0,156.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19027,19,27,2,819,107,0,718,197.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19029,19,29,2,3538,86,0,3522,175.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19030,19,30,2,1325,6,7,1325,47.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19031,19,31,2,2606,175,0,2554,310.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19032,19,32,2,77,0,0,77,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19033,19,33,2,9,0,0,9,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19034,19,34,2,3261,60,0,3251,114.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19036,19,36,2,37,1,0,37,1.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19037,19,37,2,11,0,0,11,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19038,19,38,2,1216,93,3,1216,191.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19039,19,39,2,457,219,3,242,728.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19040,19,40,2,4009,134,1,4003,252.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19041,19,41,2,556,556,0,0,1060.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19042,19,42,2,208,5,0,208,8.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19043,19,43,2,532,2,0,532,3.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19044,19,44,2,68,0,0,68,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19045,19,45,2,8,1,0,8,1.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19047,19,47,2,33,32,1,0,93.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19049,19,49,2,3833,45,26,3833,330.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19050,19,50,2,25,0,0,25,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
19051,19,51,2,4144,72,2,4112,163.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20001,20,1,2,1,0,1,0,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20002,20,2,2,654,650,6,0,1477.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20003,20,3,2,57,56,1,0,107.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20005,20,5,2,33,3,0,33,3.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20006,20,6,2,304,5,0,304,13.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20008,20,8,2,138,10,0,138,19.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20009,20,9,2,2,2,0,0,2.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20010,20,10,2,49,49,0,0,76.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20014,20,14,2,2518,162,0,2505,288.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20016,20,16,2,40,40,0,0,85.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20017,20,17,2,17,13,6,0,25.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20018,20,18,2,9,0,0,9,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20019,20,19,2,2245,28,5,2220,41.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20020,20,20,2,3,3,0,0,6.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20021,20,21,2,166,163,4,0,223.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20027,20,27,2,1,1,0,0,5.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20029,20,29,2,2,2,0,0,3.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20031,20,31,2,52,49,4,0,82.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20036,20,36,2,862,92,1,862,489.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20037,20,37,2,248,248,4,0,952.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20039,20,39,2,3268,22,3,3267,41.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20040,20,40,2,30,29,2,0,48.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20042,20,42,2,2,0,0,2,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20043,20,43,2,396,85,2,396,187.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20045,20,45,2,10,10,0,0,18.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20046,20,46,2,22,20,4,0,160.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20048,20,48,2,5,5,0,0,5.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20050,20,50,2,2,1,1,0,1.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20052,20,52,2,3045,206,1,2993,465.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20055,20,55,2,13,13,0,0,19.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20056,20,56,2,39,39,0,0,132.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20057,20,57,2,326,326,1,0,2685.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20059,20,59,2,2586,62,16,2581,107.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20064,20,64,2,328,56,3,318,253.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20066,20,66,2,1630,761,5,973,4333.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20067,20,67,2,898,6,11,897,8.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20068,20,68,2,10,10,0,0,11.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20070,20,70,2,77,77,1,0,126.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20072,20,72,2,28,25,4,0,36.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20073,20,73,2,580,254,13,349,778.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20078,20,78,2,4,3,1,0,6.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20080,20,80,2,1,1,0,0,4.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20081,20,81,2,10,10,0,0,14.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20082,20,82,2,122,122,0,0,267.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20083,20,83,2,3,1,2,0,2.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20085,20,85,2,273,264,18,0,985.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20086,20,86,2,2,2,0,0,3.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20088,20,88,2,191,189,6,0,585.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20093,20,93,2,25,0,0,25,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20095,20,95,2,34,31,4,0,56.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20102,20,102,2,3,3,0,0,3.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20104,20,104,2,4,4,0,0,45.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20107,20,107,2,1719,9,4,1719,9.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20108,20,108,2,102,8,1,94,35.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20112,20,112,2,7,7,0,0,11.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20113,20,113,2,382,5,0,382,6.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20115,20,115,2,16,15,1,0,23.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20122,20,122,2,58,34,0,24,61.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20124,20,124,2,398,398,0,0,811.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20125,20,125,2,1930,255,13,1879,1553.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20130,20,130,2,352,352,1,0,1360.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20131,20,131,2,47,45,3,0,58.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20134,20,134,2,125,45,1,80,55.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20135,20,135,2,1199,5,3,1199,9.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20136,20,136,2,1977,285,2,1969,936.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20137,20,137,2,35,35,1,0,134.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20141,20,141,2,618,618,0,0,1998.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20143,20,143,2,414,414,1,0,1068.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20149,20,149,2,44,32,16,0,236.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20150,20,150,2,2765,17,10,2765,82.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20152,20,152,2,3141,24,1,3137,298.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20153,20,153,2,126,121,9,0,261.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20155,20,155,2,3,3,0,0,8.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20158,20,158,2,26,26,0,0,30.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20159,20,159,2,3,3,0,0,122.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20161,20,161,2,6,5,1,0,22.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20170,20,170,2,59,2,0,57,2.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20173,20,173,2,124,0,0,124,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20175,20,175,2,40,40,2,0,610.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20176,20,176,2,10,1,0,10,3.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20177,20,177,2,4395,33,2,4394,121.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20179,20,179,2,14,13,1,0,28.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20182,20,182,2,8,8,0,0,11.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20184,20,184,2,5435,1036,2,5433,2465.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20188,20,188,2,136,135,2,0,275.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20189,20,189,2,145,144,1,0,264.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20190,20,190,2,238,7,0,238,19.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20195,20,195,2,811,0,0,811,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20198,20,198,2,414,414,1,0,1902.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20199,20,199,2,2332,45,3,2323,170.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20200,20,200,2,308,306,9,0,1156.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20202,20,202,2,7,7,0,0,22.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20203,20,203,2,3,2,1,0,3.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20204,20,204,2,103,101,3,0,193.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20205,20,205,2,919,31,0,918,174.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20206,20,206,2,2,1,1,0,1.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20207,20,207,2,3795,567,2,3787,2542.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20209,20,209,2,8,8,0,0,43.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20210,20,210,2,9,9,0,0,25.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20211,20,211,2,258,254,9,0,791.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20213,20,213,2,40,40,3,0,236.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20214,20,214,2,44,39,5,0,105.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20216,20,216,2,2,2,0,0,3.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20217,20,217,2,6,4,2,0,126.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20218,20,218,2,5,5,0,0,6.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20219,20,219,2,2,2,0,0,2.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20220,20,220,2,1622,92,0,1568,239.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20226,20,226,2,1235,50,1,1223,75.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20227,20,227,2,9,9,0,0,26.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20232,20,232,2,4751,230,4,4746,389.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20234,20,234,2,2,2,0,0,2.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20235,20,235,2,52,52,1,0,87.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20237,20,237,2,173,10,0,163,12.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20239,20,239,2,1,1,0,0,2.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20240,20,240,2,35,34,1,0,71.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20242,20,242,2,69,69,2,0,160.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20243,20,243,2,2,2,0,0,7.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20244,20,244,2,4,4,0,0,6.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20247,20,247,2,3,2,2,0,5.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20248,20,248,2,51,51,0,0,78.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20250,20,250,2,143,0,0,143,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20254,20,254,2,261,0,0,261,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20261,20,261,2,200,0,0,200,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20265,20,265,2,41,6,0,41,34.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20266,20,266,2,3506,208,19,3488,740.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20269,20,269,2,14,11,3,0,30.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20270,20,270,2,1,1,0,0,2.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20272,20,272,2,80,75,10,0,296.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20273,20,273,2,13,11,3,0,17.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20274,20,274,2,6,6,0,0,8.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20275,20,275,2,268,267,5,0,1117.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20276,20,276,2,60,60,1,0,125.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20277,20,277,2,54,50,9,0,182.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20278,20,278,2,467,25,0,466,39.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20284,20,284,2,3,2,1,0,2.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20286,20,286,2,1,0,0,1,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20291,20,291,2,81,77,6,0,158.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20293,20,293,2,1,0,0,1,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20295,20,295,2,3700,35,3,3694,61.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20296,20,296,2,9,7,2,0,20.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20298,20,298,2,952,49,5,929,165.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20299,20,299,2,9,8,2,0,15.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20302,20,302,2,153,153,0,0,324.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20307,20,307,2,339,338,1,0,931.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20308,20,308,2,3,3,0,0,3.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20309,20,309,2,1,1,0,0,2.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20314,20,314,2,18,16,2,0,38.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20316,20,316,2,10,10,1,0,44.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20318,20,318,2,27,26,1,0,36.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20319,20,319,2,91,90,3,0,351.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20324,20,324,2,1348,178,15,1325,662.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20325,20,325,2,1379,296,3,1100,634.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20327,20,327,2,2819,721,6,2764,3520.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20328,20,328,2,1,1,0,0,1.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20329,20,329,2,22,22,0,0,79.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20330,20,330,2,3,2,0,3,2.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20334,20,334,2,994,992,7,0,4115.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20337,20,337,2,922,18,6,922,57.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20338,20,338,2,4,0,0,4,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20340,20,340,2,3,3,0,0,15.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20344,20,344,2,132,131,1,0,287.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20348,20,348,2,30,27,6,0,75.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20349,20,349,2,4,3,1,0,5.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20350,20,350,2,1,0,1,0,0.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20358,20,358,2,2596,15,4,2589,75.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
20359,20,359,2,4,3,1,0,5.0,Cluster 2,Baja actividad térmica,Baja,Media,Baja,#2563EB,4
